datetime,CO,NO2,SO2,O3,PM10,WS,WD,Temp,Rain,PM25
2021-01-17 13:00:00+07:00,0.35,2.0,2.0,57.0,114.0,,,,,81.5
2021-01-17 14:00:00+07:00,0.34,3.0,2.0,65.0,114.0,,,,,81.5
2021-01-17 15:00:00+07:00,0.33,2.0,2.0,73.0,114.0,,,,,81.5
2021-01-17 16:00:00+07:00,0.28,1.0,1.0,78.0,114.0,,,,,81.5
2021-01-17 17:00:00+07:00,0.23,5.0,1.0,78.0,114.0,,,,,81.5
2021-01-17 18:00:00+07:00,0.2,10.0,1.0,78.0,114.0,,,,,81.5
2021-01-17 19:00:00+07:00,0.18,8.0,1.0,78.0,112.0,,,,,81.0
2021-01-17 20:00:00+07:00,0.16,6.0,1.0,75.0,109.0,,,,,79.0
2021-01-17 21:00:00+07:00,0.15,7.0,1.0,68.0,105.0,,,,,77.0
2021-01-17 22:00:00+07:00,0.14,3.0,1.0,62.0,102.0,,,,,74.0
2021-01-17 23:00:00+07:00,0.11,1.0,0.0,56.0,98.0,,,,,72.0
2021-01-18 00:00:00+07:00,0.1,1.5,1.0,52.0,96.0,,,,,69.0
2021-01-18 01:00:00+07:00,0.08,2.0,1.0,49.0,93.0,,,,,67.0
2021-01-18 02:00:00+07:00,0.05,0.0,0.0,49.0,91.0,,,,,65.0
2021-01-18 03:00:00+07:00,0.04,2.5,1.0,50.0,89.0,,,,,62.0
2021-01-18 04:00:00+07:00,0.03,7.666666666666667,1.0,50.0,86.0,,,,,60.0
2021-01-18 05:00:00+07:00,0.01,4.333333333333334,0.0,52.0,83.0,,,,,57.0
2021-01-18 06:00:00+07:00,0.01,1.0,0.0,53.0,81.0,,,,,55.0
2021-01-18 07:00:00+07:00,0.03,5.0,1.0,52.0,78.0,,,,,53.0
2021-01-18 08:00:00+07:00,0.05,11.0,1.0,50.0,76.0,,,,,50.0
2021-01-18 09:00:00+07:00,0.08,5.0,1.0,51.0,73.0,,,,,47.0
2021-01-18 10:00:00+07:00,0.09,3.0,1.0,52.0,70.0,,,,,45.0
2021-01-18 11:00:00+07:00,0.1,2.0,1.0,54.0,68.0,,,,,43.0
2021-01-18 12:00:00+07:00,0.11,1.0,1.0,56.0,65.0,,,,,40.0
2021-01-18 13:00:00+07:00,0.13,0.0,1.0,58.0,63.0,,,,,39.0
2021-01-18 14:00:00+07:00,0.13,1.0,1.0,61.0,61.0,,,,,37.0
2021-01-18 15:00:00+07:00,0.13,1.0,1.0,66.0,59.0,,,,,35.0
2021-01-18 16:00:00+07:00,0.11,2.0,1.0,70.0,57.0,,,,,34.0
2021-01-18 17:00:00+07:00,0.13,15.0,1.0,72.0,56.0,,,,,33.0
2021-01-18 18:00:00+07:00,0.15,15.0,1.0,72.0,54.0,,,,,32.0
2021-01-18 19:00:00+07:00,0.18,20.0,1.0,70.0,54.0,,,,,31.0
2021-01-18 20:00:00+07:00,0.21,20.5,1.0,66.0,55.0,,,,,32.0
2021-01-18 21:00:00+07:00,0.28,20.5,1.0,61.0,56.0,,,,,32.0
2021-01-18 22:00:00+07:00,0.33,20.0,1.0,55.0,58.0,,,,,34.0
2021-01-18 23:00:00+07:00,0.35,13.0,1.0,50.0,59.0,,,,,35.0
2021-01-19 00:00:00+07:00,0.36,3.0,1.0,48.0,60.0,,,,,36.0
2021-01-19 01:00:00+07:00,0.34,2.0,1.0,48.0,60.0,,,,,36.0
2021-01-19 02:00:00+07:00,0.31,1.0,1.0,47.0,60.0,,,,,36.0
2021-01-19 03:00:00+07:00,0.29,2.0,1.0,47.0,60.0,,,,,36.0
2021-01-19 04:00:00+07:00,0.26,4.0,1.0,48.0,60.0,,,,,37.0
2021-01-19 05:00:00+07:00,0.21,3.0,1.0,51.0,60.0,,,,,37.0
2021-01-19 06:00:00+07:00,0.18,7.0,1.0,52.0,61.0,,,,,37.0
2021-01-19 07:00:00+07:00,0.18,8.0,1.0,52.0,61.0,,,,,38.0
2021-01-19 08:00:00+07:00,0.21,20.5,1.0,47.0,62.0,,,,,39.0
2021-01-19 09:00:00+07:00,0.26,20.0,1.0,43.0,64.0,,,,,40.0
2021-01-19 10:00:00+07:00,0.29,11.0,1.0,43.0,66.0,,,,,41.0
2021-01-19 11:00:00+07:00,0.31,7.0,1.0,45.0,66.0,,,,,42.0
2021-01-19 12:00:00+07:00,0.31,3.0,1.0,49.0,67.0,,,,,43.0
2021-01-19 13:00:00+07:00,0.31,3.0,1.0,53.0,69.0,,,,,44.0
2021-01-19 14:00:00+07:00,0.31,3.0,1.0,59.0,71.0,,,,,45.0
2021-01-19 15:00:00+07:00,0.3,4.0,1.0,65.0,71.0,,,,,46.0
2021-01-19 16:00:00+07:00,0.26,5.0,1.0,73.0,73.0,,,,,47.0
2021-01-19 17:00:00+07:00,0.24,13.0,1.0,78.0,73.0,,,,,47.0
2021-01-19 18:00:00+07:00,0.25,16.0,1.0,78.0,74.0,,,,,48.0
2021-01-19 19:00:00+07:00,0.28,20.5,1.0,78.0,75.0,,,,,48.0
2021-01-19 20:00:00+07:00,0.36,20.5,1.0,70.0,76.0,,,,,49.0
2021-01-19 21:00:00+07:00,0.48,20.5,1.0,60.0,77.0,,,,,50.0
2021-01-19 22:00:00+07:00,0.54,20.5,1.0,49.0,78.0,,,,,50.0
2021-01-19 23:00:00+07:00,0.54,20.5,1.0,44.0,80.0,,,,,51.0
2021-01-20 00:00:00+07:00,0.54,14.0,1.0,37.0,82.0,,,,,52.0
2021-01-20 01:00:00+07:00,0.54,5.0,1.0,33.0,83.0,,,,,53.0
2021-01-20 02:00:00+07:00,0.54,3.0,1.0,30.0,84.0,,,,,54.0
2021-01-20 03:00:00+07:00,0.54,2.0,1.0,29.0,84.0,,,,,55.0
2021-01-20 04:00:00+07:00,0.53,3.0,1.0,33.0,85.0,,,,,55.0
2021-01-20 05:00:00+07:00,0.4,5.0,1.0,38.0,86.0,,,,,56.0
2021-01-20 06:00:00+07:00,0.23,9.0,1.0,41.0,87.0,,,,,56.0
2021-01-20 07:00:00+07:00,0.25,11.0,1.0,38.0,88.0,,,,,57.0
2021-01-20 08:00:00+07:00,0.3,20.5,1.0,35.0,90.0,,,,,59.0
2021-01-20 09:00:00+07:00,0.35,15.0,1.0,33.0,92.0,,,,,61.0
2021-01-20 10:00:00+07:00,0.38,8.0,1.0,33.0,94.0,,,,,63.0
2021-01-20 11:00:00+07:00,0.39,5.0,1.0,37.0,95.0,,,,,63.0
2021-01-20 12:00:00+07:00,0.39,2.0,1.0,42.0,96.0,,,,,64.0
2021-01-20 13:00:00+07:00,0.38,0.0,1.0,48.0,96.0,,,,,64.0
2021-01-20 14:00:00+07:00,0.35,0.0,1.0,57.0,95.0,,,,,64.0
2021-01-20 15:00:00+07:00,0.31,1.0,1.0,66.0,95.0,,,,,63.0
2021-01-20 16:00:00+07:00,0.24,0.0,1.0,77.0,94.0,,,,,63.0
2021-01-20 17:00:00+07:00,0.18,4.0,1.0,78.0,94.0,,,,,63.0
2021-01-20 18:00:00+07:00,0.15,9.0,1.0,78.0,93.0,,,,,63.0
2021-01-20 19:00:00+07:00,0.18,20.5,1.0,78.0,93.0,,,,,63.0
2021-01-20 20:00:00+07:00,0.28,20.5,1.0,76.0,93.0,,,,,63.0
2021-01-20 21:00:00+07:00,0.46,20.5,2.0,65.0,93.0,,,,,63.0
2021-01-20 22:00:00+07:00,0.51,20.5,1.0,60.0,92.0,,,,,63.0
2021-01-20 23:00:00+07:00,0.54,10.0,1.0,54.0,91.0,,,,,62.0
2021-01-21 00:00:00+07:00,0.54,10.0,1.0,54.0,91.0,,,,,62.0
2021-01-21 01:00:00+07:00,0.54,10.0,1.0,54.0,91.0,,,,,62.0
2021-01-21 02:00:00+07:00,0.54,10.0,1.0,54.0,91.0,,,,,62.0
2021-01-21 03:00:00+07:00,0.54,10.0,1.0,54.0,91.0,,,,,62.0
2021-01-21 04:00:00+07:00,0.54,10.0,1.0,54.0,91.0,,,,,62.0
2021-01-21 05:00:00+07:00,0.36,7.0,1.0,41.0,98.0,,,,,68.0
2021-01-21 06:00:00+07:00,0.36,9.0,1.0,40.0,100.0,,,,,70.0
2021-01-21 07:00:00+07:00,0.38,10.0,1.0,39.0,101.0,,,,,70.0
2021-01-21 08:00:00+07:00,0.41,20.5,1.0,35.0,100.0,,,,,69.0
2021-01-21 09:00:00+07:00,0.41,11.0,1.0,34.0,97.0,,,,,67.0
2021-01-21 10:00:00+07:00,0.4,15.0,1.0,36.0,96.0,,,,,66.0
2021-01-21 11:00:00+07:00,0.4,14.0,2.5,38.0,95.0,,,,,65.0
2021-01-21 12:00:00+07:00,0.38,5.0,2.0,44.0,95.0,,,,,65.0
2021-01-21 13:00:00+07:00,0.34,1.0,1.0,52.0,95.0,,,,,65.0
2021-01-21 14:00:00+07:00,0.3,7.5,1.0,60.0,95.0,,,,,65.0
2021-01-21 15:00:00+07:00,0.28,1.0,1.0,68.0,96.0,,,,,66.0
2021-01-21 16:00:00+07:00,0.23,1.0,1.0,78.0,97.0,,,,,67.0
2021-01-21 17:00:00+07:00,0.21,3.0,1.0,78.0,98.0,,,,,67.0
2021-01-21 18:00:00+07:00,0.2,4.0,1.0,78.0,99.0,,,,,68.0
2021-01-21 19:00:00+07:00,0.24,20.5,1.0,78.0,100.0,,,,,69.0
2021-01-21 20:00:00+07:00,0.36,20.5,2.0,78.0,101.0,,,,,68.0
2021-01-21 21:00:00+07:00,0.4,20.5,1.5,78.0,102.0,,,,,69.0
2021-01-21 22:00:00+07:00,0.54,20.5,1.0,70.0,104.0,,,,,70.0
2021-01-21 23:00:00+07:00,0.54,20.5,2.0,59.0,106.0,,,,,72.0
2021-01-22 00:00:00+07:00,0.54,18.0,2.0,49.0,109.0,,,,,75.0
2021-01-22 01:00:00+07:00,0.54,14.0,1.0,42.0,111.0,,,,,76.0
2021-01-22 02:00:00+07:00,0.54,9.0,1.0,37.0,110.0,,,,,75.0
2021-01-22 03:00:00+07:00,0.54,5.0,1.0,37.0,108.0,,,,,74.0
2021-01-22 04:00:00+07:00,0.49,8.0,1.0,41.0,108.0,,,,,74.0
2021-01-22 05:00:00+07:00,0.48,8.0,1.0,40.0,108.0,,,,,74.0
2021-01-22 06:00:00+07:00,0.39,10.0,1.0,42.0,109.0,,,,,74.0
2021-01-22 07:00:00+07:00,0.38,14.0,1.0,40.0,110.0,,,,,76.0
2021-01-22 08:00:00+07:00,0.41,20.5,1.0,36.0,113.0,,,,,78.0
2021-01-22 09:00:00+07:00,0.44,20.0,1.0,33.0,117.0,,,,,80.0
2021-01-22 10:00:00+07:00,0.48,16.0,2.0,32.0,120.0,,,,,81.5
2021-01-22 11:00:00+07:00,0.5,8.0,1.0,33.0,122.0,,,,,81.5
2021-01-22 12:00:00+07:00,0.5,4.0,1.0,40.0,123.0,,,,,81.5
2021-01-22 13:00:00+07:00,0.48,2.0,2.0,49.0,125.0,,,,,81.5
2021-01-22 14:00:00+07:00,0.45,2.0,1.0,60.0,126.0,,,,,81.5
2021-01-22 15:00:00+07:00,0.4,0.0,1.0,70.0,125.0,,,,,81.5
2021-01-22 16:00:00+07:00,0.3,10.5,1.0,78.0,124.0,,,,,81.5
2021-01-22 17:00:00+07:00,0.25,7.0,1.0,78.0,125.0,,,,,81.5
2021-01-22 18:00:00+07:00,0.23,13.0,1.0,78.0,125.0,,,,,81.5
2021-01-22 19:00:00+07:00,0.3,20.5,1.0,78.0,126.0,,,,,81.5
2021-01-22 20:00:00+07:00,0.3,20.5,1.5,78.0,126.0,,,,,81.5
2021-01-22 21:00:00+07:00,0.47,20.5,2.0,78.0,126.0,,,,,81.5
2021-01-22 22:00:00+07:00,0.54,20.5,1.0,67.0,127.0,,,,,81.5
2021-01-22 23:00:00+07:00,0.54,20.5,1.0,54.0,128.0,,,,,81.5
2021-01-23 00:00:00+07:00,0.54,20.5,1.0,43.0,127.0,,,,,81.5
2021-01-23 01:00:00+07:00,0.54,8.0,1.0,36.0,126.0,,,,,81.5
2021-01-23 02:00:00+07:00,0.54,12.0,1.0,29.0,127.0,,,,,81.5
2021-01-23 03:00:00+07:00,0.54,13.0,1.0,29.0,128.0,,,,,81.5
2021-01-23 04:00:00+07:00,0.54,16.0,1.0,27.0,128.0,,,,,81.5
2021-01-23 05:00:00+07:00,0.54,15.0,1.0,28.0,128.0,,,,,81.5
2021-01-23 06:00:00+07:00,0.53,20.5,1.0,26.0,128.0,,,,,81.5
2021-01-23 07:00:00+07:00,0.49,17.0,1.0,27.0,128.0,,,,,81.5
2021-01-23 08:00:00+07:00,0.49,17.0,1.0,27.0,126.0,,,,,81.5
2021-01-23 09:00:00+07:00,0.51,13.0,2.0,25.0,126.0,,,,,81.5
2021-01-23 10:00:00+07:00,0.54,18.0,1.0,25.0,126.0,,,,,81.5
2021-01-23 11:00:00+07:00,0.54,12.0,1.0,30.0,127.0,,,,,81.5
2021-01-23 12:00:00+07:00,0.53,7.0,1.0,40.0,127.0,,,,,81.5
2021-01-23 13:00:00+07:00,0.48,1.0,1.0,50.0,126.0,,,,,81.5
2021-01-23 14:00:00+07:00,0.39,6.5,1.0,62.0,125.0,,,,,81.5
2021-01-23 15:00:00+07:00,0.31,0.0,1.0,72.0,125.0,,,,,81.5
2021-01-23 16:00:00+07:00,0.24,0.0,1.0,78.0,125.0,,,,,81.5
2021-01-23 17:00:00+07:00,0.18,1.0,1.0,78.0,124.0,,,,,81.5
2021-01-23 18:00:00+07:00,0.11,6.0,1.0,78.0,123.0,,,,,81.5
2021-01-23 19:00:00+07:00,0.07,15.5,1.0,78.0,121.0,,,,,81.5
2021-01-23 20:00:00+07:00,0.16,20.5,1.0,78.0,119.0,,,,,81.5
2021-01-23 21:00:00+07:00,0.29,20.5,2.0,69.0,119.0,,,,,81.5
2021-01-23 22:00:00+07:00,0.39,20.5,1.0,56.0,117.0,,,,,81.5
2021-01-23 23:00:00+07:00,0.46,20.5,1.0,44.0,114.0,,,,,81.5
2021-01-24 00:00:00+07:00,0.5,13.0,1.0,36.0,112.0,,,,,81.0
2021-01-24 01:00:00+07:00,0.53,8.0,1.0,30.0,112.0,,,,,80.0
2021-01-24 02:00:00+07:00,0.54,15.0,1.0,22.0,112.0,,,,,80.0
2021-01-24 03:00:00+07:00,0.54,19.0,1.0,20.0,113.0,,,,,81.0
2021-01-24 04:00:00+07:00,0.5,16.0,1.0,21.0,113.0,,,,,81.0
2021-01-24 05:00:00+07:00,0.4,9.0,1.0,23.0,112.0,,,,,80.0
2021-01-24 06:00:00+07:00,0.34,10.0,1.0,26.0,111.0,,,,,79.0
2021-01-24 07:00:00+07:00,0.3,6.0,1.0,29.0,109.0,,,,,78.0
2021-01-24 08:00:00+07:00,0.31,12.0,1.0,27.0,107.0,,,,,76.0
2021-01-24 09:00:00+07:00,0.31,10.0,1.0,28.0,106.0,,,,,75.0
2021-01-24 10:00:00+07:00,0.28,6.0,2.0,33.0,103.0,,,,,73.0
2021-01-24 11:00:00+07:00,0.23,1.0,2.5,40.0,100.0,,,,,70.0
2021-01-24 12:00:00+07:00,0.19,2.0,2.0,49.0,99.0,,,,,70.0
2021-01-24 13:00:00+07:00,0.16,1.0,2.0,58.0,100.0,,,,,70.0
2021-01-24 14:00:00+07:00,0.16,0.0,2.0,66.0,100.0,,,,,70.0
2021-01-24 15:00:00+07:00,0.15,20.5,1.0,71.0,100.0,,,,,70.0
2021-01-24 16:00:00+07:00,0.24000000000000002,0.0,1.0,78.0,100.0,,,,,70.0
2021-01-24 17:00:00+07:00,0.32,0.0,1.0,78.0,100.0,,,,,70.0
2021-01-24 18:00:00+07:00,0.43999999999999995,13.5,1.0,78.0,100.0,,,,,70.0
2021-01-24 19:00:00+07:00,0.31,20.5,1.0,78.0,100.0,,,,,70.0
2021-01-24 20:00:00+07:00,0.21749999999999997,20.5,2.0,73.0,100.0,,,,,70.0
2021-01-24 21:00:00+07:00,0.285,20.5,1.0,64.0,99.0,,,,,70.0
2021-01-24 22:00:00+07:00,0.3525,20.5,1.0,55.0,98.0,,,,,70.0
2021-01-24 23:00:00+07:00,0.42,14.0,1.0,48.0,97.0,,,,,69.0
2021-01-25 00:00:00+07:00,0.39,11.0,1.0,40.0,96.0,,,,,68.0
2021-01-25 01:00:00+07:00,0.43,13.0,1.0,30.0,97.0,,,,,68.0
2021-01-25 02:00:00+07:00,0.41,12.0,1.0,29.0,97.0,,,,,69.0
2021-01-25 03:00:00+07:00,0.39,11.0,1.0,26.0,98.0,,,,,69.0
2021-01-25 04:00:00+07:00,0.3,9.0,1.0,27.0,98.0,,,,,69.0
2021-01-25 05:00:00+07:00,0.26,5.0,1.0,27.0,97.0,,,,,69.0
2021-01-25 06:00:00+07:00,0.25,8.0,1.0,26.0,97.0,,,,,69.0
2021-01-25 07:00:00+07:00,0.29,20.0,1.0,23.0,98.0,,,,,70.0
2021-01-25 08:00:00+07:00,0.29,15.0,1.0,22.0,96.0,,,,,68.0
2021-01-25 09:00:00+07:00,0.29,19.0,1.0,22.0,95.0,,,,,67.0
2021-01-25 10:00:00+07:00,0.3,17.0,1.0,25.0,97.0,,,,,67.0
2021-01-25 11:00:00+07:00,0.29,8.0,2.0,31.0,98.0,,,,,67.0
2021-01-25 12:00:00+07:00,0.26,2.0,1.0,39.0,98.0,,,,,67.0
2021-01-25 13:00:00+07:00,0.27,1.0,1.0,46.0,97.0,,,,,66.0
2021-01-25 14:00:00+07:00,0.27,0.0,1.0,53.0,97.0,,,,,66.0
2021-01-25 15:00:00+07:00,0.28500000000000003,3.0,1.0,60.0,97.0,,,,,65.0
2021-01-25 16:00:00+07:00,0.29500000000000004,3.3333333333333335,1.0,66.0,96.0,,,,,64.0
2021-01-25 17:00:00+07:00,0.32,5.666666666666667,1.0,72.0,95.0,,,,,64.0
2021-01-25 18:00:00+07:00,0.345,8.0,1.0,75.0,94.0,,,,,63.0
2021-01-25 19:00:00+07:00,0.37,20.5,1.0,70.0,94.0,,,,,63.0
2021-01-25 20:00:00+07:00,0.395,20.5,1.0,60.0,93.0,,,,,62.0
2021-01-25 21:00:00+07:00,0.42,20.5,1.0,50.0,93.0,,,,,62.0
2021-01-25 22:00:00+07:00,0.44499999999999995,20.5,1.0,41.0,93.0,,,,,61.0
2021-01-25 23:00:00+07:00,0.47,20.0,1.0,34.0,94.0,,,,,62.0
2021-01-26 00:00:00+07:00,0.46,20.5,1.0,26.0,96.0,,,,,64.0
2021-01-26 01:00:00+07:00,0.44,20.0,1.0,25.0,97.0,,,,,65.0
2021-01-26 02:00:00+07:00,0.45,12.0,1.0,21.0,96.0,,,,,64.0
2021-01-26 03:00:00+07:00,0.41,10.0,1.0,20.0,95.0,,,,,63.0
2021-01-26 04:00:00+07:00,0.34,7.0,1.0,22.0,94.0,,,,,63.0
2021-01-26 05:00:00+07:00,0.28,5.0,1.0,22.0,94.0,,,,,63.0
2021-01-26 06:00:00+07:00,0.23,7.0,1.0,22.0,93.0,,,,,62.0
2021-01-26 07:00:00+07:00,0.2,11.0,1.0,21.0,93.0,,,,,62.0
2021-01-26 08:00:00+07:00,0.19,15.0,1.0,20.0,94.0,,,,,62.0
2021-01-26 09:00:00+07:00,0.2,16.0,1.0,20.0,96.0,,,,,63.0
2021-01-26 10:00:00+07:00,0.2,8.0,1.0,21.0,94.0,,,,,63.0
2021-01-26 11:00:00+07:00,0.19,7.0,1.0,26.0,93.0,,,,,63.0
2021-01-26 12:00:00+07:00,0.16,5.0,1.0,35.0,92.0,,,,,63.0
2021-01-26 13:00:00+07:00,0.15,1.0,1.0,44.0,93.0,,,,,63.0
2021-01-26 14:00:00+07:00,0.14,0.0,1.0,54.0,92.0,,,,,63.0
2021-01-26 15:00:00+07:00,0.11,0.0,1.0,65.0,94.0,,,,,64.0
2021-01-26 16:00:00+07:00,0.09,0.5,1.0,72.0,96.0,,,,,65.0
2021-01-26 17:00:00+07:00,0.04,9.0,1.0,78.0,97.0,,,,,66.0
2021-01-26 18:00:00+07:00,0.07,20.5,1.0,78.0,98.0,,,,,67.0
2021-01-26 19:00:00+07:00,0.13,20.5,1.0,78.0,99.0,,,,,67.0
2021-01-26 20:00:00+07:00,0.21,20.5,1.0,71.0,100.0,,,,,68.0
2021-01-26 21:00:00+07:00,0.31,20.5,1.0,60.0,102.0,,,,,69.0
2021-01-26 22:00:00+07:00,0.39,20.5,1.0,51.0,102.0,,,,,69.0
2021-01-26 23:00:00+07:00,0.44,20.0,1.0,41.0,103.0,,,,,70.0
2021-01-27 00:00:00+07:00,0.43,20.0,1.0,40.0,103.0,,,,,69.0
