datetime,CO,NO2,SO2,O3,PM10,WS,WD,Temp,Rain,PM25
2010-01-02 09:00:00+07:00,0.3,8.0,2.0,24.0,12.0,1.6,117.0,28.6,,
2010-01-02 10:00:00+07:00,0.3,7.0,1.0,30.0,17.0,1.4,113.0,29.4,,
2010-01-02 11:00:00+07:00,0.4,7.0,2.0,36.0,21.0,1.4,106.0,29.9,,
2010-01-02 12:00:00+07:00,0.4,7.0,2.0,37.0,31.0,1.6,106.0,30.3,,
2010-01-02 13:00:00+07:00,0.4,6.0,2.0,43.0,12.0,2.1,113.0,31.0,,
2010-01-02 14:00:00+07:00,0.2,4.0,1.0,46.0,13.0,2.1,117.0,30.7,,
2010-01-02 15:00:00+07:00,0.1,3.0,2.0,48.0,14.0,2.0,119.0,30.3,,
2010-01-02 16:00:00+07:00,0.1,4.0,2.0,47.0,22.0,1.6,114.0,30.3,,
2010-01-02 17:00:00+07:00,0.3,4.0,3.0,50.0,43.0,1.7,110.0,30.5,,
2010-01-02 18:00:00+07:00,0.4,8.0,3.0,45.0,44.0,2.0,107.0,30.2,,
2010-01-02 19:00:00+07:00,0.5,8.0,3.0,49.0,22.0,3.1,102.0,29.3,,
2010-01-02 20:00:00+07:00,0.5,9.0,3.0,45.0,29.0,3.2,92.0,28.8,,
2010-01-02 21:00:00+07:00,0.5,7.0,2.0,47.0,29.0,3.3,82.0,28.6,,
2010-01-02 22:00:00+07:00,0.3,6.0,2.0,45.0,24.0,3.1,85.0,28.5,,
2010-01-02 23:00:00+07:00,0.3,4.0,2.0,45.0,28.0,2.1,95.0,28.4,,
2010-01-03 00:00:00+07:00,0.7,10.0,2.0,29.0,40.0,3.7,79.0,29.0,,
2010-01-03 01:00:00+07:00,0.4,4.0,2.0,35.0,29.0,2.1,80.0,27.9,,
2010-01-03 02:00:00+07:00,0.2,2.0,1.0,32.0,23.0,3.4,81.0,27.4,,
2010-01-03 03:00:00+07:00,0.2,4.0,1.0,26.0,25.0,1.3,4.0,27.4,,
2010-01-03 04:00:00+07:00,0.4,17.0,2.0,5.0,26.0,3.9,320.0,27.3,,
2010-01-03 05:00:00+07:00,0.4,17.0,2.0,5.0,26.0,3.9,320.0,27.3,,
2010-01-03 06:00:00+07:00,0.7,17.0,3.0,0.0,38.0,2.5,332.0,25.5,,
2010-01-03 07:00:00+07:00,0.7,15.0,2.0,0.0,31.0,1.2,329.0,25.2,,
2010-01-03 08:00:00+07:00,1.2,20.0,5.0,2.0,36.0,2.0,320.0,26.1,,
2010-01-03 09:00:00+07:00,1.1,25.0,7.0,4.0,27.0,2.1,320.0,27.3,,
2010-01-03 10:00:00+07:00,0.6,21.0,13.0,14.0,26.0,1.7,339.5,29.0,,
2010-01-03 11:00:00+07:00,0.6,20.0,10.0,30.0,18.0,0.7,45.0,30.7,,
2010-01-03 12:00:00+07:00,0.6,20.0,14.0,52.0,38.0,1.2,90.0,32.1,,
2010-01-03 13:00:00+07:00,0.4,10.0,9.0,55.0,39.0,1.8,110.0,31.6,,
2010-01-03 14:00:00+07:00,0.3,9.0,6.0,55.0,28.0,1.8,113.0,31.5,,
2010-01-03 15:00:00+07:00,0.2,7.0,5.0,55.0,14.0,1.8,105.0,31.5,,
2010-01-03 16:00:00+07:00,0.3,11.0,4.0,55.0,29.0,1.7,106.0,31.6,,
2010-01-03 17:00:00+07:00,0.5,10.0,4.0,55.0,57.0,1.7,110.0,31.3,,
2010-01-03 18:00:00+07:00,0.6,12.0,3.0,55.0,52.0,3.4,96.0,30.9,,
2010-01-03 19:00:00+07:00,0.9,20.0,3.0,48.0,49.0,1.8,101.0,30.7,,
2010-01-03 20:00:00+07:00,0.7,20.0,4.0,36.0,39.0,2.3,155.0,30.4,,
2010-01-03 21:00:00+07:00,0.7,17.0,3.0,36.0,25.0,3.1,128.0,29.6,,
2010-01-03 22:00:00+07:00,0.5,11.0,2.0,36.0,41.0,3.5,90.0,29.5,,
2010-01-03 23:00:00+07:00,0.5,10.0,3.0,33.0,46.0,3.0,99.0,29.1,,
2010-01-04 00:00:00+07:00,0.3,1.0,2.0,27.0,23.0,1.7,107.0,28.7,,
2010-01-04 01:00:00+07:00,1.0,36.0,4.0,2.0,31.0,2.0,6.0,28.3,,
2010-01-04 02:00:00+07:00,0.9,33.0,4.0,5.0,39.0,3.9,104.0,27.7,,
2010-01-04 03:00:00+07:00,0.3,8.0,3.0,32.0,24.0,4.0,99.0,27.5,,
2010-01-04 04:00:00+07:00,0.3,9.0,3.0,35.0,15.0,2.3,102.0,27.4,,
2010-01-04 05:00:00+07:00,0.4,10.0,3.0,34.0,68.5,1.4,110.0,27.4,,
2010-01-04 06:00:00+07:00,0.4,10.0,3.0,34.0,68.5,1.4,110.0,27.4,,
2010-01-04 07:00:00+07:00,0.6,11.0,6.0,39.0,29.0,1.3,100.0,27.6,,
2010-01-04 08:00:00+07:00,0.6,11.0,4.0,34.0,33.0,1.2,111.0,27.9,,
2010-01-04 09:00:00+07:00,0.3,10.0,3.0,32.0,27.0,1.1,98.0,28.6,,
2010-01-04 10:00:00+07:00,0.2,5.0,2.0,37.0,18.0,1.4,110.0,29.2,,
2010-01-04 11:00:00+07:00,0.3,4.0,3.0,40.0,22.0,1.8,122.0,29.9,,
2010-01-04 12:00:00+07:00,0.4,5.0,3.0,40.0,22.0,2.1,108.0,30.4,,
2010-01-04 13:00:00+07:00,0.4,4.0,4.0,36.0,23.0,2.5,112.0,30.5,,
2010-01-04 14:00:00+07:00,0.3,4.0,3.0,36.0,16.0,2.6,118.0,30.4,,
2010-01-04 15:00:00+07:00,0.1,5.0,3.0,36.0,14.0,2.4,105.0,30.6,,
2010-01-04 16:00:00+07:00,0.2,8.0,4.0,35.0,26.0,2.3,101.0,30.4,,
2010-01-04 17:00:00+07:00,0.4,9.0,5.0,33.0,39.0,2.0,109.0,30.1,,
2010-01-04 18:00:00+07:00,0.6,10.0,5.0,29.0,40.0,2.0,108.0,29.5,,
2010-01-04 19:00:00+07:00,0.5,10.0,7.0,28.0,33.0,1.8,109.0,29.1,,
2010-01-04 20:00:00+07:00,0.4,11.0,3.0,25.0,22.0,2.3,112.0,28.9,,
2010-01-04 21:00:00+07:00,0.3,10.0,3.0,25.0,13.0,2.2,111.0,28.8,,
2010-01-04 22:00:00+07:00,0.3,10.0,3.0,23.0,29.0,1.8,110.0,28.7,,
2010-01-04 23:00:00+07:00,0.3,1.0,3.0,30.0,27.0,1.6,109.0,28.6,,
2010-01-05 00:00:00+07:00,0.3,1.0,2.0,26.0,19.0,1.7,113.0,28.8,,
2010-01-05 01:00:00+07:00,0.3,1.0,2.0,25.0,12.0,1.6,114.0,28.7,,
2010-01-05 02:00:00+07:00,0.2,1.0,2.0,25.0,17.0,1.5,114.0,28.6,,
2010-01-05 03:00:00+07:00,0.1,1.0,1.0,23.0,11.0,1.2,116.0,28.4,,
2010-01-05 04:00:00+07:00,0.1,0.0,1.0,22.0,19.0,1.3,117.0,28.0,,
2010-01-05 05:00:00+07:00,0.2,1.0,2.0,22.0,16.0,1.2,111.0,28.1,,
2010-01-05 06:00:00+07:00,0.3,2.0,1.0,20.0,28.0,1.2,105.0,28.1,,
2010-01-05 07:00:00+07:00,0.3,2.0,1.0,20.0,28.0,1.2,105.0,28.1,,
2010-01-05 08:00:00+07:00,0.6,7.0,2.0,14.0,25.0,1.2,106.0,28.1,,
2010-01-05 09:00:00+07:00,0.4,8.0,4.0,16.0,8.0,1.4,117.0,29.1,,
2010-01-05 10:00:00+07:00,0.2,5.0,3.0,24.0,10.0,1.8,124.0,30.2,,
2010-01-05 11:00:00+07:00,0.4,6.0,3.0,26.0,21.0,2.0,117.0,30.5,,
2010-01-05 12:00:00+07:00,0.4,5.0,2.0,28.0,20.0,2.3,108.0,30.9,,
2010-01-05 13:00:00+07:00,0.3,4.0,3.0,28.0,17.0,2.2,110.0,31.2,,
2010-01-05 14:00:00+07:00,0.2,4.0,2.0,27.0,13.0,2.3,117.0,31.4,,
2010-01-05 15:00:00+07:00,0.1,3.0,2.0,27.0,16.0,2.1,114.0,31.2,,
2010-01-05 16:00:00+07:00,0.1,4.0,3.0,26.0,14.0,2.1,111.0,30.8,,
2010-01-05 17:00:00+07:00,0.4,4.0,4.0,25.0,45.0,1.9,112.0,30.4,,
2010-01-05 18:00:00+07:00,0.4,6.0,5.0,22.0,42.0,1.8,111.0,29.8,,
2010-01-05 19:00:00+07:00,0.3,5.0,3.0,21.0,21.0,1.9,108.0,29.4,,
2010-01-05 20:00:00+07:00,0.3,3.0,2.0,24.0,23.0,1.9,111.0,29.1,,
2010-01-05 21:00:00+07:00,0.2,2.0,2.0,24.0,17.0,1.9,114.0,29.0,,
2010-01-05 22:00:00+07:00,0.1,1.0,1.0,25.0,22.0,1.6,114.0,28.9,,
2010-01-05 23:00:00+07:00,0.2,1.0,2.0,27.0,23.0,1.7,119.0,28.8,,
2010-01-06 00:00:00+07:00,0.4,9.0,3.0,10.0,24.0,3.8,109.0,28.9,,
2010-01-06 01:00:00+07:00,0.2,0.0,2.0,22.0,19.0,1.9,112.0,28.7,,
2010-01-06 02:00:00+07:00,0.2,1.0,2.0,21.0,24.0,1.9,117.0,28.6,,
2010-01-06 03:00:00+07:00,0.1,2.0,2.0,18.0,13.0,1.5,115.0,28.6,,
2010-01-06 04:00:00+07:00,0.1,1.0,1.0,17.0,11.0,1.4,103.0,28.4,,
2010-01-06 05:00:00+07:00,0.2,2.0,2.0,17.0,18.0,1.3,108.0,28.4,,
2010-01-06 06:00:00+07:00,0.3,5.0,2.0,16.0,24.0,1.2,114.0,28.3,,
2010-01-06 07:00:00+07:00,0.3,5.0,2.0,16.0,18.0,1.1,105.0,28.3,,
2010-01-06 08:00:00+07:00,0.3,5.0,2.0,16.0,18.0,1.1,105.0,28.3,,
2010-01-06 09:00:00+07:00,0.3,7.0,2.0,21.0,7.0,1.2,100.0,26.9,,
2010-01-06 10:00:00+07:00,0.3,10.0,4.0,16.0,28.0,1.2,118.0,27.5,,
2010-01-06 11:00:00+07:00,0.3,6.0,3.0,21.0,29.0,1.3,109.0,27.6,,
2010-01-06 12:00:00+07:00,0.3,4.0,2.0,25.0,17.0,1.5,119.0,27.8,,
2010-01-06 13:00:00+07:00,0.3,6.0,3.0,26.0,16.0,1.4,121.0,27.8,,
2010-01-06 14:00:00+07:00,0.4,5.0,2.0,27.0,17.0,1.3,117.0,28.2,,
2010-01-06 15:00:00+07:00,0.3,13.0,3.0,20.0,10.0,1.2,99.0,29.0,,
2010-01-06 16:00:00+07:00,0.4,12.0,4.0,23.0,31.0,1.2,95.0,28.9,,
2010-01-06 17:00:00+07:00,0.5,5.0,3.0,28.0,44.0,1.3,106.0,28.6,,
2010-01-06 18:00:00+07:00,0.7,11.0,4.0,21.0,36.0,2.2,114.0,28.6,,
2010-01-06 19:00:00+07:00,0.9,18.0,3.0,13.0,31.0,2.3,102.0,28.7,,
2010-01-06 20:00:00+07:00,0.5,14.0,3.0,8.0,19.0,1.6,104.0,28.6,,
2010-01-06 21:00:00+07:00,0.2,5.0,2.0,12.0,10.0,1.5,108.0,28.8,,
2010-01-06 22:00:00+07:00,0.2,6.0,3.0,11.0,15.0,1.3,110.0,28.7,,
2010-01-06 23:00:00+07:00,0.3,10.0,3.0,10.0,21.0,1.8,108.0,28.8,,
2010-01-07 00:00:00+07:00,0.2,5.0,2.0,22.0,12.0,2.1,105.0,28.1,,
2010-01-07 01:00:00+07:00,0.2,3.0,2.0,12.0,12.0,2.3,92.0,28.2,,
2010-01-07 02:00:00+07:00,0.2,2.0,2.0,12.0,15.0,1.2,96.0,27.9,,
2010-01-07 03:00:00+07:00,0.4,11.0,3.0,3.0,10.0,1.6,80.0,27.9,,
2010-01-07 04:00:00+07:00,1.5,19.0,11.0,1.0,35.0,1.9,321.0,27.2,,
2010-01-07 05:00:00+07:00,1.8000000000000003,24.0,10.0,2.0,68.5,1.6,298.0,26.5,,
2010-01-07 06:00:00+07:00,1.8000000000000003,25.0,10.0,3.0,53.0,1.1,293.0,26.8,,
2010-01-07 07:00:00+07:00,1.8000000000000003,23.0,11.0,1.0,47.0,0.5,95.0,27.0,,
2010-01-07 08:00:00+07:00,1.5,24.0,11.0,1.0,38.0,1.7,95.0,27.2,,
2010-01-07 09:00:00+07:00,1.5,24.0,11.0,1.0,38.0,1.7,95.0,27.2,,
2010-01-07 10:00:00+07:00,0.5,15.0,6.0,9.0,16.0,2.0,112.0,27.8,,
2010-01-07 11:00:00+07:00,0.6,23.0,8.0,10.0,38.0,0.9,4.0,28.5,,
2010-01-07 12:00:00+07:00,0.7,26.0,9.0,19.0,41.0,0.6,115.0,29.5,,
2010-01-07 13:00:00+07:00,0.7,26.0,9.0,19.0,41.0,0.6,115.0,29.5,,
2010-01-07 14:00:00+07:00,0.4,6.0,3.0,19.0,16.0,1.5,109.0,30.3,,
2010-01-07 15:00:00+07:00,0.1,4.0,2.0,22.0,40.0,1.7,120.0,30.4,,
2010-01-07 16:00:00+07:00,0.1,6.0,2.0,25.0,50.0,1.5,115.0,30.3,,
2010-01-07 17:00:00+07:00,0.3,5.0,2.0,28.0,60.0,1.7,112.0,30.6,,
2010-01-07 18:00:00+07:00,0.3,6.0,2.0,34.0,20.0,1.5,107.0,29.9,,
2010-01-07 19:00:00+07:00,0.3,9.0,6.0,32.0,21.0,1.4,109.0,29.3,,
2010-01-07 20:00:00+07:00,0.3,10.0,3.0,27.0,15.0,1.2,103.0,29.0,,
2010-01-07 21:00:00+07:00,0.3,7.0,3.0,25.0,18.0,3.0,99.0,28.6,,
2010-01-07 22:00:00+07:00,0.3,6.0,2.0,25.0,20.0,2.0,98.0,28.3,,
2010-01-07 23:00:00+07:00,0.2,5.0,3.0,25.0,19.0,3.1,93.0,28.3,,
2010-01-08 00:00:00+07:00,1.1,29.0,11.0,0.0,39.0,1.9,326.0,25.9,,
2010-01-08 01:00:00+07:00,0.2,3.0,2.0,26.0,8.333333333333334,3.2,82.0,28.1,,
2010-01-08 02:00:00+07:00,0.2,4.0,2.0,23.0,4.666666666666667,3.5,75.0,27.9,,
2010-01-08 03:00:00+07:00,0.8,20.0,6.0,3.0,1.0,3.3,320.0,27.6,,
2010-01-08 04:00:00+07:00,1.3,24.0,13.0,2.0,22.0,1.8,321.0,26.5,,
2010-01-08 05:00:00+07:00,1.3,26.0,15.0,1.0,36.0,1.3,320.0,26.1,,
2010-01-08 06:00:00+07:00,1.6,31.0,9.0,1.0,26.0,1.6,307.0,26.1,,
2010-01-08 07:00:00+07:00,1.8000000000000003,34.0,13.0,2.0,1.0,1.3,318.0,26.3,,
2010-01-08 08:00:00+07:00,1.8000000000000003,37.0,13.0,1.0,23.0,1.3,320.0,26.8,,
2010-01-08 09:00:00+07:00,1.8000000000000003,37.0,13.0,1.0,23.0,1.3,320.0,26.8,,
2010-01-08 10:00:00+07:00,1.7,43.0,8.0,6.0,31.0,1.5,315.0,28.4,,
2010-01-08 11:00:00+07:00,1.5,46.0,6.0,17.0,27.0,1.5,313.0,29.6,,
2010-01-08 12:00:00+07:00,1.3,48.0,5.0,20.0,30.0,1.7,311.0,30.0,,
2010-01-08 13:00:00+07:00,0.9,39.0,7.0,27.0,3.0,2.5,322.0,29.6,,
2010-01-08 14:00:00+07:00,1.0,36.0,7.0,31.0,5.5,2.1,324.0,30.5,,
2010-01-08 15:00:00+07:00,0.6,25.0,5.0,46.0,8.0,2.2,325.0,30.9,,
2010-01-08 16:00:00+07:00,1.1,34.0,6.0,31.0,22.0,2.3,322.0,31.3,,
2010-01-08 17:00:00+07:00,1.4,34.0,7.0,25.0,30.0,1.1,336.0,29.9,,
2010-01-08 18:00:00+07:00,1.5,35.0,4.0,21.0,38.0,0.3,51.0,27.8,,
2010-01-08 19:00:00+07:00,1.8000000000000003,43.0,6.0,5.0,30.0,0.6,254.0,27.9,,
2010-01-08 20:00:00+07:00,1.8000000000000003,43.0,7.0,1.0,37.0,1.5,310.0,27.6,,
2010-01-08 21:00:00+07:00,1.8,37.0,7.0,1.0,40.0,2.4,317.0,27.2,,
2010-01-08 22:00:00+07:00,1.6,35.0,6.0,0.0,32.0,1.4,323.0,26.8,,
2010-01-08 23:00:00+07:00,1.5,34.0,7.0,0.0,33.0,1.4,319.0,26.3,,
2010-01-09 00:00:00+07:00,1.0,28.0,10.0,4.0,41.0,1.7,316.0,26.4,,
2010-01-09 01:00:00+07:00,0.9,25.0,17.0,0.0,49.0,1.4,331.0,25.5,,
2010-01-09 02:00:00+07:00,0.7,19.0,9.0,0.0,43.0,1.7,319.0,25.3,,
2010-01-09 03:00:00+07:00,0.7,16.0,5.0,0.0,34.0,1.8,320.0,24.8,,
2010-01-09 04:00:00+07:00,0.8,18.0,7.0,0.0,38.0,1.8,319.0,24.6,,
2010-01-09 05:00:00+07:00,0.9,18.0,10.0,0.0,34.0,1.6,318.0,24.2,,
2010-01-09 06:00:00+07:00,1.1,18.0,18.0,0.0,37.0,1.5,318.0,24.2,,
2010-01-09 07:00:00+07:00,1.5,21.0,15.0,0.0,35.0,1.6,318.0,24.3,,
2010-01-09 08:00:00+07:00,1.8000000000000003,26.0,17.0,1.0,36.0,1.4,323.0,24.7,,
2010-01-09 09:00:00+07:00,1.8,32.0,14.0,3.0,44.0,1.6,327.0,25.8,,
2010-01-09 10:00:00+07:00,1.6,33.0,9.0,10.0,31.0,1.5,324.0,27.4,,
2010-01-09 11:00:00+07:00,1.6,33.0,9.0,10.0,31.0,1.5,324.0,27.4,,
2010-01-09 12:00:00+07:00,1.1,31.0,10.0,34.0,31.0,1.8,330.0,29.5,,
2010-01-09 13:00:00+07:00,1.0,34.0,8.0,40.0,37.0,1.4,323.0,30.5,,
2010-01-09 14:00:00+07:00,0.8,27.0,5.0,45.0,34.0,1.4,320.0,31.2,,
2010-01-09 15:00:00+07:00,0.8,25.0,5.0,53.0,25.0,1.1,319.0,31.5,,
2010-01-09 16:00:00+07:00,0.7,20.0,5.0,55.0,37.0,0.8,314.0,31.2,,
2010-01-09 17:00:00+07:00,0.6,17.0,4.0,50.0,26.0,2.2,327.0,30.9,,
2010-01-09 18:00:00+07:00,1.3,33.0,5.0,31.0,33.0,2.4,320.0,30.1,,
2010-01-09 19:00:00+07:00,1.8000000000000003,50.0,12.0,17.0,40.0,1.6,323.0,29.2,,
2010-01-09 20:00:00+07:00,1.8,51.0,14.0,7.0,65.0,1.3,327.0,29.1,,
2010-01-09 21:00:00+07:00,1.6,51.0,16.0,4.0,68.5,2.2,324.0,28.6,,
2010-01-09 22:00:00+07:00,1.3,41.0,19.5,3.0,68.5,2.0,319.0,27.9,,
2010-01-09 23:00:00+07:00,1.1,31.0,9.0,4.0,54.0,1.6,317.0,26.9,,
2010-01-10 00:00:00+07:00,0.6,26.0,7.0,34.0,40.0,1.6,62.0,28.1,,
2010-01-10 01:00:00+07:00,0.9,25.0,11.0,5.0,39.0,1.8,317.0,26.0,,
2010-01-10 02:00:00+07:00,1.0,24.0,15.0,5.0,53.0,1.5,319.0,26.0,,
2010-01-10 03:00:00+07:00,0.7,21.0,13.0,7.0,37.0,1.6,323.0,25.8,,
2010-01-10 04:00:00+07:00,0.7,20.0,16.0,2.0,44.0,1.5,326.0,25.3,,
2010-01-10 05:00:00+07:00,0.7,20.0,19.5,2.0,48.0,1.6,330.0,24.7,,
2010-01-10 06:00:00+07:00,0.9,19.0,9.0,1.0,45.0,1.4,324.0,24.3,,
2010-01-10 07:00:00+07:00,1.2,20.0,6.0,1.0,48.0,1.3,325.0,24.2,,
2010-01-10 08:00:00+07:00,1.6,24.0,9.0,2.0,53.0,1.5,323.0,25.0,,
2010-01-10 09:00:00+07:00,1.2,26.0,12.0,7.0,46.0,1.9,323.0,26.0,,
2010-01-10 10:00:00+07:00,1.3,34.0,12.0,15.0,46.0,1.6,327.0,27.9,,
2010-01-10 11:00:00+07:00,1.0,27.0,11.0,38.0,31.0,0.6,339.5,29.8,,
2010-01-10 12:00:00+07:00,1.0,27.0,11.0,38.0,31.0,0.6,339.5,29.8,,
2010-01-10 13:00:00+07:00,0.7,13.0,7.0,55.0,23.0,1.1,77.0,32.0,,
2010-01-10 14:00:00+07:00,0.6,10.0,6.0,55.0,40.0,1.8,111.0,31.8,,
2010-01-10 15:00:00+07:00,0.5,9.0,5.0,55.0,28.0,1.9,110.0,31.8,,
2010-01-10 16:00:00+07:00,0.7,9.0,4.0,55.0,35.0,1.9,113.0,31.7,,
2010-01-10 17:00:00+07:00,0.7,9.0,4.0,55.0,43.0,1.8,111.0,31.1,,
2010-01-10 18:00:00+07:00,0.9,17.0,5.0,55.0,40.0,3.2,111.0,30.8,,
2010-01-10 19:00:00+07:00,1.0,17.0,5.0,55.0,43.0,4.0,115.0,30.0,,
2010-01-10 20:00:00+07:00,1.3,29.0,5.0,50.0,47.0,3.5,94.0,29.5,,
2010-01-10 21:00:00+07:00,1.2,27.0,4.0,47.0,37.0,1.4,93.0,29.2,,
2010-01-10 22:00:00+07:00,0.9,24.0,4.0,40.0,23.0,2.8,98.0,28.8,,
2010-01-10 23:00:00+07:00,1.2,31.0,5.0,25.0,27.0,1.6,87.0,28.5,,
2010-01-11 00:00:00+07:00,0.4,2.0,3.0,55.0,22.0,1.3,113.0,28.0,,
2010-01-11 01:00:00+07:00,0.5,6.0,4.0,50.0,44.0,2.5,41.0,27.7,,
2010-01-11 02:00:00+07:00,0.7,24.0,11.0,16.0,36.0,1.8,335.0,27.1,,
2010-01-11 03:00:00+07:00,0.9,27.0,5.0,5.0,56.0,1.3,332.0,26.4,,
2010-01-11 04:00:00+07:00,0.9,26.0,4.0,5.0,52.0,1.5,339.5,25.9,,
2010-01-11 05:00:00+07:00,1.4,30.0,8.0,3.0,57.0,2.2,16.0,25.9,,
2010-01-11 06:00:00+07:00,1.8000000000000003,36.0,12.0,2.0,63.0,2.4,50.0,25.9,,
2010-01-11 07:00:00+07:00,1.8000000000000003,36.0,14.0,2.0,68.5,1.1,339.5,25.7,,
2010-01-11 08:00:00+07:00,1.8000000000000003,48.0,19.5,4.0,68.5,1.8,32.0,26.7,,
2010-01-11 09:00:00+07:00,1.8000000000000003,51.0,18.0,15.0,50.0,2.0,338.0,28.8,,
2010-01-11 10:00:00+07:00,1.7,51.0,19.0,23.0,52.0,1.4,321.0,29.7,,
2010-01-11 11:00:00+07:00,1.1,37.0,14.0,55.0,50.0,0.4,20.0,31.0,,
2010-01-11 12:00:00+07:00,0.6,16.0,8.0,55.0,42.0,1.9,116.0,31.6,,
2010-01-11 13:00:00+07:00,0.6,16.0,8.0,55.0,42.0,1.9,116.0,31.6,,
2010-01-11 14:00:00+07:00,0.4,7.0,5.0,55.0,29.0,2.0,112.0,31.5,,
2010-01-11 15:00:00+07:00,0.3,8.0,5.0,55.0,14.0,1.9,119.0,31.7,,
2010-01-11 16:00:00+07:00,0.5,10.0,7.0,55.0,22.0,1.8,112.0,31.5,,
2010-01-11 17:00:00+07:00,0.6,16.0,7.0,55.0,28.0,1.7,117.0,31.4,,
2010-01-11 18:00:00+07:00,0.9,23.0,6.0,55.0,31.0,3.5,113.0,31.1,,
2010-01-11 19:00:00+07:00,1.3,30.0,4.0,44.0,30.0,1.5,93.0,30.3,,
2010-01-11 20:00:00+07:00,0.9,19.0,3.0,54.0,39.0,1.7,97.0,29.6,,
2010-01-11 21:00:00+07:00,0.7,11.0,5.0,55.0,42.0,2.2,108.0,28.9,,
2010-01-11 22:00:00+07:00,0.5,4.0,4.0,55.0,39.0,1.4,100.0,28.4,,
2010-01-11 23:00:00+07:00,0.4,3.0,4.0,55.0,30.0,1.3,104.0,28.2,,
2010-01-12 00:00:00+07:00,0.3,4.0,4.0,41.0,26.0,3.0,76.0,28.0,,
2010-01-12 01:00:00+07:00,0.3,2.0,3.0,46.0,23.0,1.2,95.0,27.7,,
2010-01-12 02:00:00+07:00,0.3,3.0,3.0,43.0,19.0,1.9,83.0,27.5,,
2010-01-12 03:00:00+07:00,0.4,10.0,3.0,33.0,23.0,3.1,66.0,27.5,,
2010-01-12 04:00:00+07:00,0.7,16.0,3.0,18.0,28.0,2.2,11.0,27.3,,
2010-01-12 05:00:00+07:00,1.2,37.0,6.0,1.0,43.0,4.0,327.0,26.4,,
2010-01-12 06:00:00+07:00,1.5,38.0,7.0,0.0,53.0,2.1,311.0,26.2,,
